ABC003500387;12/11/14;2037,75;2040,33;2031,95;2038,25;0
ABC003500387;13/11/14;2039,21;2046,18;2030,44;2039,33;0
ABC003500387;14/11/14;2039,74;2042,22;2035,20;2039,82;0
ABC003500387;17/11/14;2038,29;2043,07;2034,46;2041,32;0
ABC003500387;18/11/14;2041,48;2056,08;2041,48;2051,80;0
ABC003500387;19/11/14;2051,16;2052,14;2040,37;2048,72;0
ABC003500387;20/11/14;2045,87;2053,84;2040,49;2052,75;0
ABC003500387;21/11/14;2057,46;2071,46;2056,75;2063,50;0
ABC003500387;24/11/14;2065,07;2070,17;2065,07;2069,41;0
ABC003500387;25/11/14;2070,15;2074,21;2064,75;2067,03;0
ABC003500387;26/11/14;2067,36;2073,29;2066,62;2072,83;0
ABC003500387;27/11/14;2067,36;2073,29;2066,62;2072,83;0
ABC003500387;28/11/14;2074,78;2075,76;2065,06;2067,56;0
ABC003500387;01/12/14;2065,78;2065,78;2049,57;2053,44;0
ABC003500387;02/12/14;2053,77;2068,77;2053,77;2066,55;0
ABC003500387;03/12/14;2067,45;2076,28;2066,65;2074,33;0
ABC003500387;04/12/14;2073,64;2077,34;2062,34;2071,92;0
ABC003500387;05/12/14;2072,78;2079,47;2070,81;2075,37;0
ABC003500387;08/12/14;2074,84;2075,78;2054,27;2060,31;0
ABC003500387;09/12/14;2056,55;2060,60;2034,17;2059,82;0
ABC003500387;10/12/14;2058,86;2058,86;2024,26;2026,14;0
ABC003500387;11/12/14;2027,92;2055,53;2027,92;2035,33;0
ABC003500387;12/12/14;2030,36;2032,25;2002,33;2002,33;0
ABC003500387;15/12/14;2005,03;2018,69;1982,26;1989,63;0
ABC003500387;16/12/14;1986,71;2016,89;1972,56;1972,74;0
ABC003500387;17/12/14;1973,77;2016,75;1973,77;2012,89;0
ABC003500387;18/12/14;2018,98;2061,23;2018,98;2061,23;0
ABC003500387;19/12/14;2061,04;2077,85;2061,03;2070,65;0
ABC003500387;22/12/14;2069,28;2078,76;2069,28;2078,54;0
ABC003500387;23/12/14;2081,48;2086,73;2079,77;2082,17;0
ABC003500387;24/12/14;2083,25;2087,56;2081,86;2081,88;0
ABC003500387;26/12/14;2084,30;2092,70;2084,30;2088,77;0
ABC003500387;29/12/14;2087,63;2093,55;2085,75;2090,57;0
ABC003500387;30/12/14;2088,49;2088,49;2079,53;2080,35;0
ABC003500387;31/12/14;2082,11;2085,58;2057,94;2058,90;0
ABC003500387;02/01/15;2058,90;2072,36;2046,04;2058,20;0
